timestep,command,reward
704,stand,4.427380
705,stand,4.424491
706,stand,4.433419
707,stand,4.394074
708,stand,4.435143
709,stand,4.414865
710,left,0.836646
711,left,4.780915
712,left,1.134861
713,left,-1.336818
714,left,-1.366015
715,left,-0.585251
716,left,-1.582567
717,left,5.403721
718,left,5.177081
719,left,5.029239
720,left,5.083471
721,left,4.983448
722,left,4.804331
723,left,4.737770
724,left,4.598907
725,left,3.003126
726,left,5.028219
727,left,5.213259
728,left,5.313433
729,left,5.321003
730,left,5.354438
731,left,5.420245
732,left,5.248554
733,left,5.162510
734,left,4.247900
735,left,4.220245
736,left,4.895154
737,left,5.378162
738,left,5.430140
739,left,5.277542
740,forward,-0.793860
741,forward,-0.214273
742,forward,0.996018
743,forward,3.234991
744,forward,2.948520
745,forward,1.799324
746,forward,0.791666
747,forward,2.291819
748,forward,2.227027
749,forward,2.514094
750,forward,4.132848
751,forward,4.735185
752,forward,3.846284
753,forward,4.056357
754,forward,3.150199
755,forward,2.677976
756,forward,2.643602
757,forward,2.168889
758,forward,3.078046
759,forward,2.167100
760,forward,1.284881
761,forward,1.572564
762,forward,3.475472
763,forward,4.886719
764,forward,4.602943
765,forward,4.506839
766,forward,4.739031
767,forward,3.537416
768,forward,3.608756
769,forward,3.508509
770,forward,3.464365
771,forward,2.676397
772,forward,3.819055
773,forward,4.916772
774,forward,4.903122
775,forward,4.342115
776,forward,4.041902
777,forward,2.858912
778,forward,3.825571
779,forward,4.223667
780,forward,2.988968
781,forward,4.167752
782,forward,4.957743
783,forward,4.027134
784,forward,3.566632
785,forward,3.732036
786,forward,2.794426
787,forward,2.972362
788,forward,2.645201
789,forward,4.534251
