episode,timestep,episode_reward,episode_length
614,154090,-3959.1579,1000
615,154380,-3972.0780,1000
616,154600,-2646.6232,1000
617,154820,-1238.5144,1000
618,154840,1163.1023,763
619,155560,1758.2532,1000
620,156700,201.7160,114
621,157000,89.8606,30
622,157370,-334.8383,1000
623,157860,665.0436,490
624,158410,1350.9035,783
625,159420,-4224.0892,1000
626,159550,400.2931,255
627,160050,844.0311,545
628,160290,173.5322,74
629,161020,186.6044,73
630,162590,319.8661,254
631,164080,1313.0610,671
632,164090,1749.4996,1000
633,164380,-3883.8588,1000
634,164820,-520.9315,1000
635,164840,-3806.1935,1000
636,165960,1399.9538,810
637,168410,204.5885,1000
638,169420,-3801.7694,1000
639,169440,1119.5518,535
640,170470,95.7440,105
641,171020,-4825.5215,1000
642,172590,1836.6636,1000
643,173500,463.3406,406
644,173870,158.2187,128
645,174080,413.4777,1000
646,174380,2005.5845,1000
647,174820,-796.4023,1000
648,174840,2067.3479,1000
649,175960,1576.4397,1000
650,178010,352.4367,205
651,178410,2138.9532,1000
652,179410,948.3157,457
653,180470,-4241.7436,1000
654,181020,-3785.8724,1000
655,182780,689.1692,437
656,183500,1969.8465,1000
657,183600,32.7113,10
658,183870,1987.1118,1000
659,184080,-1852.1953,1000
660,184380,-4735.7197,1000
661,184820,1518.5053,1000
662,185450,146.8356,63
663,188010,-722.5862,1000
664,189410,-3241.0955,1000
665,190470,-362.7437,1000
666,191020,-3903.5598,1000
667,192780,-4464.4489,1000
668,193310,144.5286,53
669,193600,-3921.0314,1000
670,193870,1807.9072,1000
671,194080,-4194.6762,1000
672,194220,651.7564,375
673,194380,-1675.2765,1000
674,195450,1661.9321,1000
675,198010,2115.1772,1000
676,198690,731.5831,482
677,199410,-2177.1204,1000
678,201020,-4358.8641,1000
679,203310,1589.9846,1000
680,203600,1974.4042,1000
681,204080,1614.0080,1000
682,204220,901.3464,1000
683,204380,-3462.2284,1000
684,205450,-1452.9273,1000
685,208010,1960.0608,1000
686,208690,477.9081,1000
687,209410,-1113.1709,1000
688,211020,1708.0672,1000
689,211440,404.2810,203
690,213310,-2420.7010,1000
691,213600,-4137.5663,1000
692,214080,443.3505,1000
693,214220,-4521.4266,1000
694,214380,-610.3370,1000
695,215450,-660.8446,1000
696,217590,438.4694,214
697,218010,-2459.3841,1000
698,218690,1199.7097,1000
699,221020,-3377.7516,1000
700,221440,-741.4712,1000
701,222140,1632.6358,806
702,223310,-3524.8363,1000
703,223600,2174.9972,1000
704,224220,-574.6240,1000
705,224380,-121.0196,1000
706,227590,1932.8092,1000
707,228010,-4474.5233,1000
708,228530,935.1530,431
709,228690,2101.9175,1000
710,230800,534.7495,279
711,231020,-4141.3361,1000
712,231440,-951.0713,1000
713,232140,1483.2276,1000
714,233310,-4120.5805,1000
715,233600,288.4058,1000
716,234380,-479.3134,1000
717,237590,-3947.2157,1000
718,238040,895.8454,366
719,238530,-4039.8690,1000
720,238690,1600.6677,1000
721,240800,-4701.5644,1000
722,241020,-1228.7252,1000
723,241440,2248.6418,1000
724,241550,110.9175,53
725,242140,-2310.9411,1000
726,243310,-3343.7953,1000
727,243600,-3797.9917,1000
728,243810,314.4110,167
729,247590,-4527.0405,1000
730,248040,-4652.6823,1000
731,248300,200.4239,71
732,248530,-3802.4614,1000
733,248690,-1908.2756,1000
734,249730,297.9025,120
735,250070,408.3909,203
736,250800,-1679.4470,1000
737,251440,-2859.9976,1000
738,251550,-2630.1127,1000
739,252240,631.8831,251
740,252330,402.1563,153
741,252810,158.4039,57
742,252970,533.3942,153
743,253310,-3314.3177,1000
744,253600,-3878.1860,1000
745,253810,-4600.8964,1000
746,254940,528.8335,163
747,258300,-3294.9742,1000
748,258530,42.4506,23
749,258690,-4421.7273,1000
750,259700,354.3168,117
751,260070,-3930.3830,1000
752,261550,884.7463,1000
753,262330,-3187.6575,1000
754,262810,-3623.9719,1000
755,262970,-3943.6371,1000
756,263600,-4364.1685,1000
757,263730,192.1410,140
758,263810,-3624.8784,1000
759,264940,2701.2876,1000
760,267320,1135.0361,372
761,267360,963.2247,363
762,267650,1821.8762,758
763,267800,1361.4961,625
764,268690,-4021.8112,1000
765,269140,443.6694,134
766,269700,-3334.9295,1000
767,270090,270.6044,95
768,270460,1021.7728,310
769,270540,584.1756,185
770,271640,1165.7976,399
771,271810,683.5308,211
772,272810,-4167.6134,1000
773,272970,-3044.1602,1000
774,273030,749.9781,249
775,273810,-3202.4859,1000
776,274750,651.0983,194
777,274890,502.9127,186
778,274940,-1242.6363,1000
779,275640,1460.6050,518
780,276320,380.3822,138
781,277320,-4054.9483,1000
782,278240,1545.2433,527
783,280090,-688.6705,1000
784,281640,-2946.7561,1000
785,281810,145.4833,1000
786,283810,-2811.0377,1000
787,284750,-2314.4760,1000
788,284890,-3718.8290,1000
789,285640,-3447.9167,1000
790,286320,-1721.8901,1000
791,287320,-3865.4724,1000
792,287900,772.5610,315
793,288240,-4514.4234,1000
794,289540,291.7077,130
795,290090,-4534.4226,1000
796,290120,687.9919,222
797,291640,-4599.6216,1000
798,291810,-4589.8049,1000
799,293810,-3757.2768,1000
800,294890,-1832.8767,1000
801,295640,-2828.5013,1000
802,296080,1570.3743,599
803,296320,-2200.7300,1000
804,297180,1705.9883,554
805,297320,-3228.6225,1000
806,297960,258.3431,188
807,299540,-1116.3908,1000
808,300120,2056.1746,1000
809,301680,712.6746,372
810,301810,-3474.8399,1000
811,302390,472.3890,227
812,302890,273.6913,121
813,303220,1158.4912,758
814,303360,460.6885,155
815,303480,177.8765,59
816,303810,-2945.7204,1000
817,304030,214.5963,81
818,304300,320.8159,94
819,304890,-4152.5067,1000
820,305630,258.5907,74
821,305750,24.6149,12
822,305880,983.3530,349
823,305900,1307.6586,636
824,306320,-2075.9781,1000
825,307180,1137.2961,1000
826,307320,-3953.6037,1000
827,310780,1543.6754,648
828,311550,2033.4694,752
829,313480,-3712.0977,1000
830,313810,-3102.4856,1000
831,315750,-4778.1154,1000
832,315880,2780.0779,1000
833,315900,2899.6087,1000
834,316320,-436.8350,1000
835,317180,2750.5345,1000
836,317320,-1960.5553,1000
837,319420,513.9726,224
838,320780,2524.8605,1000
839,321550,2588.4372,1000
840,323480,-727.2991,1000
841,323810,-555.4315,1000
842,325750,-1565.6376,1000
843,325880,-4630.2378,1000
844,325900,2611.7968,1000
845,326320,2584.9792,1000
846,327320,2822.0898,1000
847,327790,337.0839,191
848,329420,2246.0119,1000
849,329480,711.0092,316
850,330780,2282.4411,1000
851,331380,1053.9482,406
852,331550,2394.8422,1000
853,332780,215.0667,123
854,333160,2088.9638,935
855,333480,2477.3995,1000
856,333940,1729.6501,804
857,335650,1487.3856,786
858,335750,2378.5729,1000
859,336030,756.6599,209
860,338620,704.8571,259
861,338950,48.9727,33
862,339420,2480.1010,1000
863,339480,-1426.3859,1000
864,340230,371.8538,128
865,340780,2529.2873,1000
866,341380,2448.0931,1000
867,342780,-2171.2599,1000
868,343160,-4618.9907,1000
869,343480,2811.1761,1000
870,344230,684.4963,345
871,344500,238.1300,102
872,345650,2651.1879,1000
873,345750,2666.8339,1000
874,346270,1532.7342,679
875,347400,514.9553,175
876,349420,2694.8381,1000
877,350230,-4647.9468,1000
878,351380,-1391.6617,1000
879,352780,2511.5733,1000
880,352970,1048.2924,355
881,353160,2669.6678,1000
882,354230,-2149.9633,1000
883,354500,2821.1937,1000
884,355750,2482.6749,1000
885,356270,2512.5036,1000
886,357400,2315.2400,1000
887,358970,1228.5023,474
888,360230,2353.9312,1000
889,360740,781.6274,447
890,361380,1708.5513,1000
891,362250,2577.8951,928
892,362780,-806.9504,1000
893,363160,2219.9263,1000
894,363240,1602.6689,749
895,363340,799.8107,260
896,364500,1916.2957,1000
897,366820,649.2617,232
898,367400,2691.6268,1000
899,368970,2896.6204,1000
900,370230,-1032.2270,1000
901,370330,1949.3405,808
902,371380,-4609.9041,1000
903,372780,-2847.2142,1000
904,373160,2888.7880,1000
905,373240,2742.4095,1000
906,373340,2575.3384,1000
907,374130,1061.4468,380
908,374970,1314.8567,474
909,376820,2819.2043,1000
910,377400,2629.3913,1000
911,378970,1471.3880,1000
912,380260,678.5660,286
913,381380,691.3388,1000
914,382170,1398.3505,535
915,382780,-2549.6584,1000
916,383000,203.7353,83
917,383160,2327.3934,1000
918,383240,-1532.0195,1000
919,383340,-2601.5401,1000
920,383610,124.8925,45
921,383860,284.0673,86
922,383890,285.3820,111
923,384130,-62.9359,1000
924,384570,139.1507,44
925,384680,249.9773,82
926,384940,372.9003,105
927,384970,1680.2349,1000
928,385540,554.6638,230
929,388320,985.4670,375
930,388970,2866.6622,1000
931,390260,-4218.1610,1000
932,391000,1801.6177,632
933,391380,2655.1373,1000
934,393200,509.2526,182
935,393340,2673.3937,1000
936,393610,-3801.1271,1000
937,393870,21.0348,26
938,394940,2327.2264,1000
939,394970,1785.0729,1000
940,395270,332.2003,140
941,395540,2631.0367,1000
942,398320,-1616.1121,1000
943,398970,-1943.3647,1000
944,400260,2568.8647,1000
945,400910,2234.2107,757
946,401000,-1284.9212,1000
947,403200,2627.8270,1000
948,404940,2086.1627,1000
949,404940,1150.3051,403
950,404970,-1377.7849,1000
951,405010,1178.4248,401
952,405160,37.9005,15
953,405270,2910.5610,1000
954,405540,2698.0914,1000
955,406640,536.8554,170
956,408320,2769.2270,1000
957,408970,2902.0144,1000
958,408980,1214.4137,382
959,410260,2567.0070,1000
960,411830,454.3347,157
961,412230,2092.4565,726
962,412450,960.1976,348
963,413200,2418.5486,1000
964,414940,-1670.7894,1000
965,415270,2785.0195,1000
966,415540,2707.9306,1000
967,416640,2608.8465,1000
968,418320,2969.7308,1000
969,418980,2906.4058,1000
970,419410,89.7085,43
971,420020,465.4320,170
972,420260,1029.8992,472
973,420890,405.4533,148
974,421830,3209.1828,1000
975,422230,901.3292,1000
976,422450,-3582.6663,1000
977,423200,2857.1586,1000
978,424940,2921.1874,1000
979,425270,2836.4091,1000
980,426640,-2974.0456,1000
981,428360,540.6684,172
982,429330,2293.9136,907
983,429600,2089.1561,715
984,430020,1226.9500,1000
985,430890,2894.1628,1000
986,431830,-1369.0183,1000
987,432230,3061.5776,1000
988,433200,3169.9382,1000
989,434940,2671.0055,1000
990,435030,1629.1562,543
991,435270,2939.3412,1000
992,435710,190.5590,77
993,438360,-3536.1368,1000
994,439330,-2681.8296,1000
995,440020,3246.0201,1000
996,440890,-1757.7700,1000
997,441830,2791.3008,1000
998,442230,2535.7887,1000
999,442850,377.2169,102
1000,442980,34.1319,13
1001,443050,236.3403,82
1002,443200,2621.6571,1000
1003,445030,-3385.3149,1000
1004,445270,2937.9600,1000
1005,445290,1207.3237,440
1006,445710,-1513.9097,1000
1007,446310,175.6085,60
1008,448360,-3911.9567,1000
1009,449330,2497.0938,1000
1010,450020,2820.3445,1000
1011,450160,1873.4258,711
1012,450200,1443.7165,491
1013,452960,1033.5720,294
1014,452980,2951.5302,1000
1015,453200,2825.3007,1000
1016,453910,314.1806,93
1017,455030,-2626.6682,1000
1018,455270,2913.0101,1000
1019,456310,-1378.2554,1000
1020,456550,1459.9127,639
1021,458360,1749.8885,1000
1022,458580,21.3585,22
1023,459330,-2798.8975,1000
1024,460200,2502.0329,1000
1025,462960,2453.1978,1000
1026,463200,2740.5177,1000
1027,463200,1803.0175,793
1028,463910,2012.7368,1000
1029,464370,2132.3541,934
1030,464860,1515.2555,466
1031,466310,-538.8585,1000
1032,466550,2763.5231,1000
1033,467890,406.1948,134
