episode,timestep,episode_reward,episode_length
430,46970,107.7272,183
431,47230,99.8884,70
432,47320,72.4839,35
433,47870,-54.9923,55
434,47940,88.5971,71
435,48170,-4653.1225,1000
436,48530,-34.3300,66
437,48780,-4665.0094,1000
438,49020,47.8470,24
439,49220,17.0979,20
440,49440,-5.4064,22
441,49870,-38.5323,43
442,50260,22.9444,173
443,50430,-38.7589,56
444,50480,16.2683,22
445,50530,28.4365,10
446,50570,-2.9493,9
447,50730,-4234.2728,1000
448,50750,11.3095,22
449,50950,-8.7193,38
450,50990,8.0524,24
451,51110,-4322.9281,1000
452,51250,-98.2872,52
453,51250,21.6909,14
454,51490,16.3032,24
455,51690,-47.7473,44
456,51920,-8.3952,43
457,52080,38.1102,39
458,52240,16.4186,32
459,52260,-4418.3095,1000
460,52400,-4433.2472,1000
461,52470,-29.1686,23
462,52600,-35.5236,52
463,52640,14.6043,17
464,52670,22.1953,41
465,52800,23.4909,40
466,52870,-7.8099,23
467,52930,9.5076,13
468,52990,-25.3290,32
469,53020,11.2665,42
470,53030,5.7477,10
471,53190,-26.3181,16
472,53240,3.3457,25
473,53290,-4732.0037,1000
474,53660,-51.2359,42
475,53710,33.9027,69
476,54010,-17.1257,35
477,54020,-59.5005,303
478,54150,81.6272,44
479,54270,-25.6925,25
480,54340,27.6966,33
481,54480,1.1007,33
482,54490,22.7788,22
483,54610,-30.1924,27
484,54680,-15.2543,20
485,54720,83.3638,185
486,54780,-35.6830,29
487,54880,5.9088,10
488,54900,29.8267,29
489,54910,127.7570,172
490,55060,12.4746,16
491,55130,6.6372,25
492,55150,72.2118,47
493,55240,-39.3126,18
494,55540,38.1539,63
495,55590,56.5519,35
496,55950,42.7129,80
497,56020,-2.6144,48
498,56340,-4410.6391,1000
499,56520,44.0197,57
500,56530,-9.1030,19
501,56750,16.5794,23
502,56800,-19.0020,27
503,56870,9.4369,85
504,57030,28.0658,23
505,57040,-86.8557,191
506,57240,45.9818,49
507,57250,-48.3031,38
508,57260,-32.8086,23
509,57470,42.9600,22
510,57510,25.7215,25
511,57550,-14.2386,31
512,57770,-6.7355,30
513,57850,4.4211,34
514,57940,-4755.9790,1000
515,58170,-4368.7127,1000
516,58240,72.1893,120
517,58310,-28.6524,46
518,58370,29.5078,43
519,58410,70.0026,86
520,58550,51.6014,78
521,58630,-2.1103,32
522,58800,10.9436,17
523,59050,120.5047,64
524,59190,-1.1625,64
525,59290,222.9812,105
526,59360,114.3642,119
527,59520,10.7121,33
528,59640,-10.4009,12
529,59650,-69.0808,60
530,59690,133.1885,132
531,59820,37.3235,46
532,59860,26.3053,22
533,60040,48.6423,22
534,60080,41.6224,79
535,60230,-13.9080,58
536,60320,41.3290,63
537,60380,29.8816,52
538,60580,-64.0734,54
539,60630,-12.5152,55
540,60950,-4469.0883,1000
541,61040,69.0587,41
542,61150,42.0660,57
543,61200,27.1608,16
544,61200,-12.9300,25
545,61240,35.4533,92
546,61320,62.1067,94
547,61450,-6.2442,13
548,61690,-166.3498,54
549,61760,-8.3748,31
550,61770,-3404.5949,848
551,61910,-73.1973,71
552,61910,-1.1655,67
553,61910,10.3512,22
554,62010,-42.7757,81
555,62150,-34.1674,24
556,62160,48.5949,39
557,62230,-8.9802,47
558,62280,29.1280,27
559,62350,-3.9047,44
560,62400,10.7105,12
561,62420,-4.8364,19
562,62600,-21.9930,44
563,62620,-0.0869,20
564,62940,-32.1035,59
565,63090,35.0157,69
