episode,timestep,episode_reward,episode_length
746,70800,43.5496,39
747,70830,10.5070,51
748,70890,-4658.7411,1000
749,70950,-1.5630,15
750,71010,0.7494,24
751,71040,22.7336,9
752,71130,9.3048,33
753,71190,-0.7434,15
754,71200,23.0363,19
755,71210,-2.2652,41
756,71240,-44.2607,35
757,71280,-42.0668,15
758,71320,-15.8959,13
759,71440,-40.2657,61
760,71540,38.6082,33
761,71540,-32.7461,34
762,71590,22.5973,31
763,71640,6.3401,20
764,71690,31.4691,15
765,71710,11.0141,12
766,71790,-21.2123,47
767,71800,38.5340,56
768,71960,1.0413,32
769,72110,42.7804,40
770,72120,32.6903,33
771,72250,15.2663,56
772,72320,-4.6305,20
773,72490,-45.9972,38
774,72580,28.9257,33
775,72860,-92.9903,90
776,72980,117.9695,118
777,73090,10.2359,11
778,73200,-18.1398,34
779,73500,-32.5622,118
780,73570,32.8934,108
781,73680,13.3482,11
782,73700,-93.8664,61
783,74210,-4479.8514,1000
784,74230,-55.0767,53
785,74530,31.1354,32
786,74600,-1.4650,37
787,74630,-103.3803,113
788,74680,146.5653,148
789,74930,-16.1108,25
790,74940,0.8814,34
791,74960,1.2739,43
792,75070,13.4291,13
793,75100,21.9267,47
794,75110,22.6573,15
795,75300,23.8587,23
796,75420,1.4011,12
797,75450,51.8801,177
798,75710,8.1019,26
799,75750,7.3312,33
800,75950,-7.1324,20
801,76400,32.7032,69
802,76600,32.5280,20
803,76780,-1.6401,18
804,77050,-40.8046,27
805,77120,-4190.8227,1000
806,77170,0.9348,12
807,77260,-25.2342,14
808,77440,-19.8803,27
809,77490,-13.6844,154
810,77570,-4076.7754,1000
811,77680,25.4768,42
812,77900,41.4961,22
813,77970,102.2967,53
814,78110,33.1467,62
815,78240,37.2178,34
816,78370,-14.3667,13
817,78510,-112.3110,54
818,78640,58.8538,27
819,78740,103.6445,117
820,78860,30.9391,75
821,79020,30.5582,28
822,79050,-66.0278,54
823,79270,-11.6959,63
824,79500,-11.6268,48
825,79560,-50.7091,29
826,79600,30.0253,55
827,79650,-56.7679,79
828,80020,-4709.6636,1000
829,80050,30.5030,40
830,80090,-59.2083,59
831,80170,37.8774,15
832,80180,21.5439,13
833,80290,24.4144,69
834,80440,90.1704,88
835,80700,-16.8590,41
836,80840,83.0405,67
837,80890,4.8602,19
838,81540,-4168.0799,1000
839,81560,116.6024,147
840,81650,-47.5060,121
841,81950,-71.9374,106
842,81970,-25.7513,41
843,82140,146.4396,60
844,82160,1.8608,21
845,82170,4.4706,20
846,82300,27.9511,16
847,82490,5.3375,19
848,82580,-4735.0802,1000
849,82590,33.3092,94
850,82600,32.8360,43
851,82740,-1.8813,58
852,82910,-21.7292,32
853,82990,-30.8247,25
854,83280,52.7223,37
855,83310,9.7665,71
856,83420,7.2625,84
857,83440,-6.3517,16
858,83470,-0.7891,16
859,83670,-1.2296,20
860,83810,-22.9299,14
861,83840,47.5882,135
862,83970,4.2178,16
863,84000,28.0221,16
864,84150,19.8351,73
865,84270,38.4079,27
866,84290,-12.2558,32
867,84540,41.1099,27
868,84590,72.4831,44
869,84600,-17.8704,116
870,84690,22.3902,15
871,84930,-4471.1977,1000
872,84970,1.9202,38
873,85070,34.4132,47
874,85090,-10.0497,12
875,85100,-3622.5043,1000
876,85110,-4580.9383,1000
877,85460,15.3383,36
878,85470,160.8421,118
879,85680,39.6708,61
880,85740,-10.9834,28
881,85860,-2.9254,75
882,85990,21.2772,90
883,86100,2.3460,11
884,86160,3.3461,48
885,86430,-21.1733,33
886,86560,-116.3089,70
887,86860,13.1912,70
888,87030,31.8927,47
889,87220,10.9353,19
890,87410,65.5725,167
891,87410,-74.2560,98
892,87560,-53.4904,34
893,87600,-10.0767,74
894,87630,4.5517,22
895,87670,31.9422,11
896,87870,-9.0368,27
897,87890,-17.2315,22
898,87950,-47.7312,32
899,88050,-73.6890,64
900,88280,8.9684,23
901,88330,46.0101,44
902,88620,-24.2820,75
903,88700,-20.4000,75
904,88850,33.4573,23
905,89010,-13.3035,31
906,89100,-4.3299,82
907,89240,129.7318,91
908,89560,-14.4043,46
909,89660,54.2215,65
910,89700,-6.8250,14
911,89740,12.5892,50
912,89770,-3.8269,11
913,90120,-10.8761,38
914,90140,-12.7037,44
915,90180,-4392.7579,1000
916,90290,-3.1517,17
917,90340,-3.6649,16
918,90520,64.3127,38
919,90750,105.4572,98
920,90770,75.0837,43
921,90840,-4749.1101,1000
922,90890,32.2690,60
923,90970,-20.3512,20
924,91070,6.6544,32
925,91170,27.6522,65
926,91270,-15.1737,30
927,91650,14.4627,48
928,91880,-35.5521,81
929,91980,-13.6986,109
930,92000,-109.6046,73
931,92220,17.8344,24
932,92250,-62.1852,60
933,92600,34.8492,176
934,92670,90.4745,79
935,92860,56.9596,64
936,92940,-8.9911,34
937,92960,-29.6273,29
938,92990,-4549.4584,1000
939,92990,25.7594,99
940,93250,-8.2621,31
941,93260,46.8404,40
942,93390,10.4315,40
943,93440,28.5928,19
944,93510,3.1329,12
945,93680,68.6278,69
946,93690,15.0186,73
947,93720,-48.6859,28
948,93980,60.6898,47
949,94000,-45.2349,32
950,94070,-1.8062,35
951,94150,41.9633,46
952,94240,81.2787,199
953,94290,-15.9212,14
954,94330,-23.9155,26
955,94410,-44.1824,41
956,94530,21.2583,24
957,94620,37.5969,21
958,94670,68.9876,69
959,94690,-4388.0626,1000
960,94730,-6.0630,40
961,94930,-4260.5346,1000
962,94990,-21.3084,32
963,95060,41.1406,37
964,95310,132.6357,58
